account_code,account_name_th,sub_caption_th,fs_caption_th,bs_class,cf_category,acg_dec25,hmw_dec25,clik_dec25,conso_dec25,acg_mar26,hmw_mar26,clik_mar26,conso_mar26,companies_active
61110046,กองทุนสำรองเลี้ยงชีพขาย - ศูนย์บริการ,ค่าใช้จ่ายบุคลากร,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,803.67,0,803.6705000000001,0,803.6705000000001,0,803.6705000000001,HMW
61110047,กองทุนสำรองเลี้ยงชีพขาย - ประกันภัย,ค่าใช้จ่ายบุคลากร,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,76.42,0,76.4234,0,76.4234,0,76.4234,HMW
61110048,เงินสมทบประกันสังคมนายจ้างขาย - ศูนย์บริการ,ค่าใช้จ่ายบุคลากร,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,672.2,0,672.2,0,672.2,0,672.2,HMW
61110049,เงินสมทบประกันสังคมนายจ้างขาย - ประกันภัย,ค่าใช้จ่ายบุคลากร,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,67.08,0,67.08,0,67.08,0,67.08,HMW
61110050,เบี้ยขยัน-ขาย,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,0,0,0,0,0,0,0,-
61110052,ผลประโยช์ของพนักงานอื่น-ขาย,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,0,15,15,0,0,15,15,CLIK
61110053,ค่าแรงจูงใจพนักงาน-ขาย,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,0,934.23,934.2314,0,0,934.2314,934.2314,CLIK
61110054,ค่าล่วงเวลา- ศูนย์บริการ,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,89.56,0,89.5623,0,89.5623,0,89.5623,HMW
61110055,ค่าล่วงเวลา- ประกันภัย,ค่าใช้จ่ายบุคลากร,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,0.7,0,0.6992,0,0.6992,0,0.6992,HMW
61110056,เบี้ยขยัน - ศูนย์บริการ,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,215,0,215,0,215,0,215,HMW
61110057,เบี้ยขยัน - ประกันภัย,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,65,0,65,0,65,0,65,HMW
61110058,ผลประโยช์ของพนักงานอื่น-ศูนย์บริการ,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,2255,0,2255,0,2255,0,2255,HMW
61110060,ค่าแรงจูงใจพนักงาน-ศูนย์บริการ,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,255,0,255,0,255,0,255,HMW
61110062,ค่ารักษาพยาบาล-ขาย,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,25.08,180.84,205.9153,0,25.076499999999996,180.83880000000002,205.9153,"HMW,CLIK"
61110063,ค่าชุดยูนิฟอร์มพนักงาน-ขาย,ค่าใช้จ่ายในการจัดจำหน่าย,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,194.9,187.8,382.7,0,194.9,187.8,382.7,"HMW,CLIK"
61210009,กองทุนสำรองเลี้ยงชีพ,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,726738.19,2448449.79,3175187.98,0,1866.3287,475.5144,8154.166899999999,"HMW,CLIK"
61210010,เงินเดือน/ค่าล่วงเวลา-บริหาร,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,15288622.34,48877305.74,64165928.08,0,39262.5504,14987.896499999999,164783.8457,"HMW,CLIK"
61210010-1,เงินเดือน/ค่าล่วงเวลา-บริหาร-ฝ่ายขาย,ค่าใช้จ่ายบุคลากร,ต้นทุนในการจัดจำหน่าย,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210011,เบี้ยเลี้ยง-บริหาร,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,-4380.69,252327.66,247946.97,0,-11.25,188.25,636.75,"HMW,CLIK"
61210012,โบนัส-บริหาร,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210013,ค่าสวัสดิการพนักงาน-บริหาร,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,90808.05,307205.14,398013.19,0,233.2032,3.52,1022.1335,"HMW,CLIK"
61210014,ค่ารักษาพยาบาล-บริหาร,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,230505.67,51459.5,281965.17,0,591.9592,132.15259999999998,724.1117999999999,"HMW,CLIK"
61210015,เงินสมทบประกันสังคมนายจ้าง-บริหาร,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,781302.13,1457649.36,2238951.49,0,2006.4538,1230.3442,5749.8278,"HMW,CLIK"
61210016,ผลประโยชน์พนักงานหลังออกจากงาน-บริหาร,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,163841.84,864147.1,1027988.94,0,420.76050000000004,131.3277,2639.9676,"HMW,CLIK"
61210017,วัสดุสิ้นเปลืองใช้ไป-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,625040.99,683465.08,1308506.07,0,1605.1612,1489.4803,3360.3607,"HMW,CLIK"
61210018,เครื่องเขียนแบบพิมพ์-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,562705.82,369672.4,932378.22,0,1445.0788999999997,267.24,2394.4307,"HMW,CLIK"
61210019,ค่าเช่าเครื่องถ่ายเอกสาร-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,429354.66,0,429354.66,0,1102.6212,0,1102.6212,HMW
61210020,ค่าเช่าที่ดิน-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,131011.21,0,131011.21,0,336.44849999999997,0,336.44849999999997,HMW
61210021,ค่าเช่าอื่น-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,-57420.58,-57420.58,0,0,0,-147.46119999999996,CLIK
61210022,ค่าอากรแสตมป์-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),284246.33,69635.42,7865.77,361747.52,729.97,178.83,20.2,929,"ACG,HMW,CLIK"
61210023,ค่าภาษีป้ายและภาษีโรงเรือน-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,130507.45,631975.99,762483.44,0,335.15479999999997,1622.9709000000003,1958.1257,"HMW,CLIK"
61210024,ค่าไฟฟ้า-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,6021567.37,2349210.27,8370777.64,0,15463.9239,6032.9821999999995,21496.9061,"HMW,CLIK"
61210025,ค่าน้ำประปา-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,486153.62,57083.29,543236.91,0,1248.486,146.595,1395.0810000000001,"HMW,CLIK"
61210026,ค่าน้ำมันเชื้อเพลิง-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,243994.61,0,243994.61,0,626.6,0,626.6,HMW
61210027,ค่าโทรศัพท์-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,294341.38,605442.22,899783.6,0,755.895,937.2276,2310.7248,"HMW,CLIK"
61210028,ค่าขนส่งพัสดุ-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,400862.2,169483.97,570346.17,0,1029.45,381.51,1464.7,"HMW,CLIK"
61210029,ค่าทะเบียนภาษีรถยนต์-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,796389.69,0,796389.69,0,2045.2,0,2045.2,HMW
61210030,ค่าใช้จ่ายในการเดินทาง-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,1312802.5,868937.28,2181739.78,0,3371.3943,1336.4137,5602.903,"HMW,CLIK"
61210031,ค่าเบี้ยประกันภัย-บริหาร,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,634487.98,242409.85,876897.83,0,1629.4219,622.5302,2251.9521000000004,"HMW,CLIK"
61210032,การฝึกอบรมและพัฒนาบุคคลากร-บริหาร,ค่าใช้จ่ายบุคลากร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,92902.17,520966.27,613868.44,0,238.5811,0,1576.4690999999998,"HMW,CLIK"
61210033,ค่าซ่อมแซมบำรุงรักษา-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,2480517.18,1854239.97,4334757.15,0,6370.1901,4761.8542,11132.0443,"HMW,CLIK"
61210034,ค่าเสื่อมราคา-บริหาร,ค่าเสื่อมราคาและตัดจำหน่าย-FA,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,2813246.45,6077155.99,8890402.44,0,7224.668643725232,15651.268999999998,22831.349103700963,"HMW,CLIK"
61210035,ค่าลิขสิทธิ์โปรแกรมตัดจ่าย-บริหาร,ค่าเสื่อมราคาและตัดจำหน่าย-FA,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,83490.04,701825.39,785315.43,0,214.40990000000002,172.79330000000002,2016.7603,"HMW,CLIK"
61210036,ค่ารับรอง-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,1101422.87,215164.19,1316587.06,0,2828.5525,5.85,3381.1133999999997,"HMW,CLIK"
61210037,ค่าการกุศล-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),38939.45,293210.19,0,332149.64,100,752.99,0,852.99,"ACG,HMW"
61210038,ค่าธรรมเนียมโอนเงิน-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),15147.45,73106.72,178676.83,266931,38.9,187.7446,458.8581,685.5026999999999,"ACG,HMW,CLIK"
61210039,ค่าธรรมเนียมธุรกรรมทางการเงิน-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,518096.78,28863.09,546959.87,0,1330.5188999999998,177.6736,1404.6418858765217,"HMW,CLIK"
61210040,ค่าธรรมเนียมอื่น-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),532171.06,369121.87,23859.99,925152.92,1366.6629,947.938,61.2746,2375.8755,"ACG,HMW,CLIK"
61210041,ค่าธรรมเนียมวิชาชีพอิสระ-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,1337570.17,2445397.61,3782967.78,0,3434.9999,1680.0001000000002,9714.9998,"HMW,CLIK"
61210042,ค่าที่ปรึกษาทางกฏหมาย-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,72349.5,306166.79,378516.29,0,185.8,0,972.0636999999999,"HMW,CLIK"
61210043,ค่ารักษาความปลอดภัย-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,5666868.17,0,5666868.17,0,14553.024599999999,0,14553.024599999999,HMW
61210044,ค่าทำความสะอาด-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,2885343.8,7398.5,2892742.3,0,7409.8211,19,7428.8211,"HMW,CLIK"
61210045,ค่าขนส่งอื่น,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,29026.36,95317.28,124343.64,0,74.5423,244.78330000000003,319.3256,"HMW,CLIK"
61210046,ค่าขนส่งรถยนต์-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210047,ค่าใช้จ่ายเบ็ดเตล็ด-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,684378.13,492138.5,1176516.63,0,1757.5443,1263.8556999999998,3021.4,"HMW,CLIK"
61210048,ค่าเบี้ยปรับเงินเพิ่ม-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,87.61,56.97,144.58,0,0.225,0.14629999999999996,0.37129999999999996,"HMW,CLIK"
61210049,ส่วนต่างจากการปรับปรุงบัญชีสินค้าคงเหลือ-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210050,หนี้สงสัยจะสูญ-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,-93454.69,0,-93454.69,0,-240,0,-240,HMW
61210051,หนี้สูญ-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210052,ต้นทุนอะไหล่-เบิกใช้ในกิจการ,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210053,ค่าแจ้งย้ายรถใหม่งานทะเบียน-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,4886.9,0,4886.9,0,12.55,0,12.55,HMW
61210054,ค่าใช้จ่ายอื่น-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,362243.8,861296.86,1223540.66,0,930.2745000000001,246.90439999999998,3142.1619,"HMW,CLIK"
61210055,ค่าที่ปรึกษาอื่น-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),316736.66,1055749.81,2549989.02,3922475.49,813.4081,2711.26,6548.6,10073.268100000001,"ACG,HMW,CLIK"
61210056,ค่าบริหารจัดการ-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,58166786.1,-58166786.06,0.04,0,145416.962,26090.88,9.999999776482581e-05,"HMW,CLIK"
61210056-1,ค่าบริหารจัดการ-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210057,ค่ารับรอง (บวกกลับ)-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,32226.29,0.12,32226.41,0,82.76,0.0003,82.7603,"HMW,CLIK"
61210057-1,ภาษีที่ดินและภาษีโรงเรือน-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,840179.72,840179.72,0,0,2157.6567,2157.6567,CLIK
61210058,ค่าใช้จ่ายที่ไม่ใช่ค่ารับอรง (บวกกลับ)-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0.08,54395.89,6993.95,61389.92,0.0002,139.6935,17.961100000000002,157.65480000000002,"ACG,HMW,CLIK"
61210059,ค่าเบี้ยประชุม,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,1109774.41,1109774.41,0,0,0,2850,CLIK
61210059-1,ดอกเบี้ยจ่ายสัญาเช่า-บริหาร,ต้นทุนทางการเงิน-สัญญาเช่า,ต้นทุนทางการเงิน,PL,Other (PL),0,3310026.3,1363329.42,4673355.72,0,6261.7691,2579.0895,8840.858600000001,"HMW,CLIK"
61210060-1,ค่าเสื่อมราคาสัญญาเช่า-บริหาร,ค่าเสื่อมราคาและตัดจำหน่าย-ค่าเช่าที่,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,1998894.83,3536424.42,5535319.25,0,5133.3408,9081.8544,14215.1952,"HMW,CLIK"
61210061,ค่าที่พัก,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210062,ค่าซ่อมแซมรถใหม่,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210063,ค่าที่พัก,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,860931.17,419524.32,1280455.49,0,2210.9483,631.6378,3288.3242999999998,"HMW,CLIK"
61210064,ภาษีธุรกิจเฉพาะ,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,359437.9,0,359437.9,0,923.0686999999999,0,923.0686999999999,HMW
61210065,ค่าโปรแกรมตัดจ่าย-บริหาร,ค่าเสื่อมราคาและตัดจำหน่าย-FA,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,364899.67,364899.67,0,0,0,937.095,CLIK
61210066,ค่าใช้จ่าย-นักลงทุนสัมพันธ์,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,311515.62,311515.62,0,0,0,800,CLIK
61210067,ค่าใช้จ่าย-การจัดประชุมบริษัท,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,354561.05,354561.05,0,0,0,910.5445,CLIK
61210068,ค่าใช้จ่าย-ระบบสารสนเทศ,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,809767.89,2871421.31,3681189.2,0,2079.5564,742.7446000000001,9453.623300000001,"HMW,CLIK"
61210069,ค่าใช้จ่าย-จัดหาบุคลากร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,11050.98,218128.81,229179.79,0,28.3799,378.56629999999996,588.5542,"HMW,CLIK"
61210070,ค่าใช้จ่าย-ศูนย์บริการ ทำบุญ,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210071,ค่าใช้จ่าย-ความเสียหายระหว่างงานซ่อม,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,74363.45,97844.88,172208.33,0,190.97199999999998,251.2744,442.2464,"HMW,CLIK"
61210072,เงินเดือน/กรรมการอิสระ,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,1051365.23,1051365.23,0,0,0,2700,CLIK
61210072-1,ค่าเสื่อมราคา-บริหาร-IP,ค่าเสื่อมราคาและตัดจำหน่าย-FA,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,1377509.07,0,1377509.07,0,3537.566556274769,0,3537.566556274769,HMW
61210073,ผลประโยชน์พนักงานโดยใช้หุ้นเป็นเกณฑ์,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),134421.25,0,0,134421.25,345.2058,0,0,345.2058,ACG
61210073-1,ค่านายหน้า-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,2678482.28,847210.35,3525692.63,0,6878.5822,2175.712,9054.294199999998,"HMW,CLIK"
61210074,ค่าประชาสัมพันธ์-นักลงทุนสัมพันธ์,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
61210074-1,ค่าภาษีที่ดินและสิ่งปลูกสร้าง,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,950513.02,0,950513.02,0,2441.0025,0,2441.0025,HMW
61210074-2,ภาษีโรงเรือน และ สิ่งปลูกสร้าง-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,64496.78,64496.78,0,0,165.6335,165.6335,CLIK
61210075,เบี้ยเลี้ยงนักศึกษาฝึกงาน-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,96073.17,96073.17,0,0,0,246.7245,CLIK
61210076,ค่าประมาณจากการรับประกันสินค้า,ต้นทุนบริการซ่อมและขายอะไหล่,ต้นทุนขาย,PL,Other (PL),0,0,-148033.72,-148033.72,0,0,-288.42460000000005,-288.42460000000005,CLIK
61210077,ค่าชุดยูนิฟอร์มพนักงาน-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,25330.11,0,25330.11,0,65.05,0,65.05,HMW
61210078,ค่าล่วงเวลา-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,514000.78,1218510.49,1732511.27,0,1320,1879.0911,4449.244,"HMW,CLIK"
61210079,ผลประโยช์ของพนักงานอื่น-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,359897.97,1090087.44,1449985.41,0,924.2502000000001,574.4421,3723.6922999999997,"HMW,CLIK"
61210080,Incentive,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,17522.75,218012.27,235535.02,0,45,438.93910000000005,604.875,"HMW,CLIK"
61210081,เบี้ยขยัน-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,163572.65,621084.27,784656.92,0,420.06919999999997,555,2015.0692,"HMW,CLIK"
61210082,ค่าเช่ารถยนต์-บริหาร,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,173244.04,121577.62,294821.66,0,444.9062,312.22219999999993,757.1283999999999,"HMW,CLIK"
71110010,ผลขาดทุนจากสินค้าล้าสมัย (การปรับลดมูลค่าที่คาดว่าจะได้รับ),ต้นทุนขายรถยนต์และอุปกรณ์ตกแต่ง,ต้นทุนขาย,PL,Other (PL),0,1058897.23,48071.85,1106969.08,0,2063.1246,93.6618,2156.7864,"HMW,CLIK"
71110011,ผลขาดทุนจากการขายสินทรัพย์ถาวร,รายได้อื่น,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,11.68,589863.48,589875.16,0,0.03,1514.8222,1514.8522,"HMW,CLIK"
71110012,ผลขาดทุนจากการลดราคาสินค้า,ต้นทุนบริการซ่อมและขายอะไหล่,ต้นทุนขาย,PL,Other (PL),0,3489.94,0,3489.94,0,6.7997000000000005,0,6.7997000000000005,HMW
71110013,ผลขาดทุนจากการตัดจำหน่าย (Write off),ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
71110014,รายจ่ายจากการทำลายสินค้าคงเหลือทางภาษี,ต้นทุนบริการซ่อมและขายอะไหล่,ต้นทุนขาย,PL,Other (PL),0,0,0,0,0,0,0,0,-
71110015,รายจ่ายจากการทำลายสินทรัพย์ถาวรทางภาษี,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,PL,Other (PL),0,0,0,0,0,0,0,0,-
81110004,ดอกเบี้ยจ่ายกิจการที่เกี่ยวข้องกัน,ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,PL,Other (PL),0,0,0,0,0,0,28025.753399999998,0,CLIK
81110010,ดอกเบี้ยจ่ายเงินเบิกเกินบัญชีธนาคาร,ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,PL,Other (PL),0,0,0,0,0,0,0,0,-
81110011,ดอกเบี้ยจ่ายตั๋วเงินจ่ายธนาคาร,ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,PL,Other (PL),0,4926344.36,0,4926344.36,0,9319.4519,0,9319.4519,HMW
81110012,ดอกเบี้ยจ่ายเงินกู้ยืมระยะยาวธนาคาร,ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,PL,Other (PL),0,0,0,0,0,0,0,0,-
81110013,ดอกเบี้ยตัดจำหน่าย-ค่ารื้อถอน,ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,PL,Other (PL),0,0,409915.09,409915.09,0,0,775.4602,775.4602,CLIK
90000000,ภาษีเงินได้นิติบุคคล,ภาษีเงินได้นิติบุคคล,ค่าใช้จ่าย (รายได้) ภาษีเงินได้,PL,Other (PL),1638.26,47284.58,0,48922.8422,1638.264,47284.578199999996,0,48922.8422,"ACG,HMW"
90000020,ผลประโยชน์ทางภาษีเงินได้,ภาษีเงินได้นิติบุคคล,ค่าใช้จ่าย (รายได้) ภาษีเงินได้,PL,Other (PL),-417.58,-3113.83,-3538.95,-7070.362300000001,-417.5759,-3113.8346,-3538.9518000000007,-7070.362300000001,"ACG,HMW,CLIK"
GAIN,ส่วนเกินทุนจากการจัดโครงสร้างธุรกิจภายใต้การควบคุมเดียวกัน,,     ภายใต้การควบคุมเดียวกัน,Equity,Other (Equity),0,0,-1308912.99,-1308912.989511915,0,0,0,-1308912.9895119148,CLIK
NCI,ผู้ถือหุ้นที่ไม่มีอำนาจควบคุม,,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,Equity,Other (Equity),0,0,-2103880,-2103880,0,0,0,-21478.200288732525,CLIK
